X,Y,Z,Cp
8.327997966953765285e+01,2.181818181818181870e+02,-3.761765199863593523e+01,-2.624981276969058808e+00
8.998322308580299023e+01,2.181818181818181870e+02,-3.491648097968330688e+01,-2.770595348154578641e+00
9.685411570845477058e+01,2.181818181818181870e+02,-3.219344684949305702e+01,-2.885721182917700744e+00
1.038601099662819536e+02,2.181818181818181870e+02,-2.954273205164090399e+01,-2.969591427789265214e+00
1.109588091625379320e+02,2.181818181818181870e+02,-2.708396776211551327e+01,-3.022179192966310435e+00
1.181362547333578163e+02,2.181818181818181870e+02,-2.495828698714021954e+01,-3.044374799747740834e+00
1.253777074629555557e+02,2.181818181818181870e+02,-2.323455956641633691e+01,-3.037409453487416311e+00
1.326443788640685284e+02,2.181818181818181870e+02,-2.202952392865990561e+01,-3.003011388778856539e+00
1.399549711213653325e+02,2.181818181818181870e+02,-2.145283928874668078e+01,-2.942959618061128602e+00
1.475186522796734039e+02,2.181818181818181870e+02,-2.152641924047262023e+01,-2.856418473575082828e+00
1.553513470456503285e+02,2.181818181818181870e+02,-2.175090729748321650e+01,-2.743596586489156497e+00
1.632490710232181357e+02,2.181818181818181870e+02,-2.203977151994024553e+01,-2.609017078249319610e+00
1.711600715466765621e+02,2.181818181818181870e+02,-2.239236578887447138e+01,-2.456380966612544015e+00
1.790622144591623055e+02,2.181818181818181870e+02,-2.280822949141075640e+01,-2.289239980313388489e+00
1.869333414809821932e+02,2.181818181818181870e+02,-2.328598911375134151e+01,-2.111293456037149685e+00
1.947513347812527513e+02,2.181818181818181870e+02,-2.382338305716892535e+01,-1.926298576498951753e+00
2.024941815528380289e+02,2.181818181818181870e+02,-2.441730049801676472e+01,-1.737981196198773004e+00
2.101400381152784291e+02,2.181818181818181870e+02,-2.506383290436795619e+01,-1.549949498433804251e+00
2.176672931685497758e+02,2.181818181818181870e+02,-2.575833659555446786e+01,-1.365612640009700396e+00
2.250546299252491167e+02,2.181818181818181870e+02,-2.649550458441669321e+01,-1.188106393409985806e+00
2.322619520509333881e+02,2.181818181818181870e+02,-2.740467722962772967e+01,-1.020583531822215839e+00
2.393085361275031744e+02,2.181818181818181870e+02,-2.819129241189048685e+01,-8.646915152242425906e-01
2.461537966224013019e+02,2.181818181818181870e+02,-2.900236958849344404e+01,-7.227899461837145045e-01
2.527781167412309458e+02,2.181818181818181870e+02,-2.983102866927362840e+01,-5.963788686254102300e-01
2.591624680351810639e+02,2.181818181818181870e+02,-3.067010462203285215e+01,-4.864716459167928164e-01
2.652884678016997100e+02,2.181818181818181870e+02,-3.151223765558736289e+01,-3.935905706232576406e-01
2.711384347774767321e+02,2.181818181818181870e+02,-3.234996345165486531e+01,-3.177760143155213823e-01
2.766954431003332502e+02,2.181818181818181870e+02,-3.317580203654839011e+01,-2.586086891251391240e-01
2.819433745196754444e+02,2.181818181818181870e+02,-3.398234402966919987e+01,-2.152442410191758304e-01
2.868669688208294701e+02,2.181818181818181870e+02,-3.476233317566162384e+01,-1.864590642647395990e-01
2.914518723991258753e+02,2.181818181818181870e+02,-3.550874425216391472e+01,-1.707059253656951214e-01
2.956846848784750819e+02,2.181818181818181870e+02,-3.621485563666008289e+01,-1.661777203479864184e-01
2.995530036206141062e+02,2.181818181818181870e+02,-3.687431600562916145e+01,-1.708774684701237501e-01
3.030454659199166372e+02,2.181818181818181870e+02,-3.748120481928590664e+01,-1.826924743451742994e-01
3.061116138542545286e+02,2.181818181818181870e+02,-3.820944479618454181e+01,-1.992448201838050437e-01
3.087110394626566858e+02,2.181818181818181870e+02,-3.918488484475482636e+01,-2.180127141357562082e-01
3.109213843665044692e+02,2.181818181818181870e+02,-4.002075516965668811e+01,-2.374534721645805146e-01
3.127372472521436748e+02,2.181818181818181870e+02,-4.071186724911542854e+01,-2.558724898652638413e-01
3.141541960388316284e+02,2.181818181818181870e+02,-4.125392109626477577e+01,-2.718063162227823959e-01
3.151687755180228123e+02,2.181818181818181870e+02,-4.164353796743964864e+01,-2.840677363778710829e-01
3.157785133558108441e+02,2.181818181818181870e+02,-4.187828601452863353e+01,-2.917820424950123281e-01
3.159823651883633602e+02,2.181818181818181870e+02,-4.195680228083931240e+01,-2.944193104090856994e-01
1.788675155104964531e+01,2.272727272727272805e+02,-5.000000000000000000e+01,1.000000000000000000e+00
1.810930376450876622e+01,2.272727272727272805e+02,-4.942710219877648115e+01,9.651752817194056977e-01
1.874413441223291699e+01,2.272727272727272805e+02,-4.888679642979558793e+01,8.619204545828800246e-01
1.978116376367576024e+01,2.272727272727272805e+02,-4.837990988512147794e+01,6.937522209035508203e-01
2.121182024420043177e+01,2.272727272727272805e+02,-4.789817350640447557e+01,4.650677155448907918e-01
2.302952495393970622e+01,2.272727272727272805e+02,-4.742405531131694119e+01,1.809686702359655230e-01
2.522962961320617836e+01,2.272727272727272805e+02,-4.693090314234662941e+01,-1.528085533530773588e-01
2.780875197388360931e+01,2.272727272727272805e+02,-4.638346691232398200e+01,-5.298639381499836709e-01
3.076356321254585779e+01,2.272727272727272805e+02,-4.573890561115300102e+01,-9.430440898941317984e-01
3.408921527593872014e+01,2.272727272727272805e+02,-4.494837801880206030e+01,-1.384356121144396212e+00
3.777771780552470204e+01,2.272727272727272805e+02,-4.395925452108322418e+01,-1.844959759106121089e+00
4.181714362861569612e+01,2.272727272727272805e+02,-4.271985396600478424e+01,-2.315361579097527489e+00
4.620732562976537849e+01,2.272727272727272805e+02,-4.123750241085360813e+01,-2.787524001122273276e+00
5.094871631606179108e+01,2.272727272727272805e+02,-3.951743233353978724e+01,-3.253201332092357401e+00
5.603644417929781696e+01,2.272727272727272805e+02,-3.755441682094093636e+01,-3.703498564689249317e+00
6.146414068421411514e+01,2.272727272727272805e+02,-3.535379628408502128e+01,-4.129592421444472805e+00
6.722374868401581693e+01,2.272727272727272805e+02,-3.293305847879879167e+01,-4.522919703960164739e+00
7.330550732002578229e+01,2.272727272727272805e+02,-3.032311283988050832e+01,-4.875386199304677426e+00
7.976792720476575482e+01,2.272727272727272805e+02,-2.773936252643890299e+01,-5.182751855969917720e+00
8.646487534553016019e+01,2.272727272727272805e+02,-2.491948291451596731e+01,-5.431578786200025988e+00
9.344392290374895538e+01,2.272727272727272805e+02,-2.209057338970893625e+01,-5.619928860300540840e+00
1.006940439151894111e+02,2.272727272727272805e+02,-1.934071047192469450e+01,-5.743616896639204938e+00
1.082114829136545211e+02,2.272727272727272805e+02,-1.678349801633524407e+01,-5.799630047426301616e+00
1.159614094130573392e+02,2.272727272727272805e+02,-1.458156499458364408e+01,-5.786081914149232119e+00
1.239124441102239587e+02,2.272727272727272805e+02,-1.282642554780571942e+01,-5.703122975031525321e+00
1.320539638728182581e+02,2.272727272727272805e+02,-1.165253062184883248e+01,-5.552338052547621139e+00
1.403178153912966479e+02,2.272727272727272805e+02,-1.120596885037481627e+01,-5.338182805081712168e+00
1.484528077926279650e+02,2.272727272727272805e+02,-1.150281351744872183e+01,-5.074311689056960617e+00
1.564254993101430955e+02,2.272727272727272805e+02,-1.198363663298312076e+01,-4.772009260404697528e+00
1.643972617658495778e+02,2.272727272727272805e+02,-1.255588352962987386e+01,-4.433557528995355490e+00
1.723744958233594673e+02,2.272727272727272805e+02,-1.321806000915621837e+01,-4.065622149422468468e+00
1.803343263897573081e+02,2.272727272727272805e+02,-1.396678092524643944e+01,-3.676279440919413943e+00
1.882540081469794302e+02,2.272727272727272805e+02,-1.479787246697852510e+01,-3.273774353651525360e+00
1.961109873124920284e+02,2.272727272727272805e+02,-1.570640205762111208e+01,-2.866316636860015254e+00
2.038829624058757872e+02,2.272727272727272805e+02,-1.668671238992415340e+01,-2.461883009649470377e+00
2.115479441606472903e+02,2.272727272727272805e+02,-1.773245985091919863e+01,-2.068030190657310641e+00
2.190843146304301570e+02,2.272727272727272805e+02,-1.883665764612322846e+01,-1.691723295611327282e+00
2.264708854422863737e+02,2.272727272727272805e+02,-1.999172393370026413e+01,-1.339183662634682248e+00
2.337058156032296097e+02,2.272727272727272805e+02,-2.105449821699084367e+01,-1.015093769170758664e+00
2.407296958768206139e+02,2.272727272727272805e+02,-2.230412884108609006e+01,-7.252594840072427163e-01
2.475431806533043186e+02,2.272727272727272805e+02,-2.357799632210087992e+01,-4.722384642806554678e-01
2.541274305871228592e+02,2.272727272727272805e+02,-2.486648756695502271e+01,-2.582456871523872710e-01
2.604643038851056076e+02,2.272727272727272805e+02,-2.615977237054431015e+01,-8.438389155744036030e-02
2.665364012782298460e+02,2.272727272727272805e+02,-2.744788344678790537e+01,4.934183875798242580e-02
2.723271087358659202e+02,2.272727272727272805e+02,-2.872079851171323384e+01,1.439806839030445262e-01
2.778206377001682768e+02,2.272727272727272805e+02,-2.996852406129735158e+01,2.015655688766216369e-01
2.830020626259355367e+02,2.272727272727272805e+02,-3.118118039209354464e+01,2.250178757906056148e-01
2.878573556365417403e+02,2.272727272727272805e+02,-3.234908730854083103e+01,2.180303556477693472e-01
2.923734181471867828e+02,2.272727272727272805e+02,-3.346284985384218658e+01,1.849317325156977776e-01
2.965381093593600781e+02,2.272727272727272805e+02,-3.451344329805013444e+01,1.305369185307521107e-01
3.003402715908584355e+02,2.272727272727272805e+02,-3.549229652391317558e+01,5.998707437900546724e-02
3.037697524693109585e+02,2.272727272727272805e+02,-3.639137287397711873e+01,-2.141604998409335492e-02
3.068572071357679647e+02,2.272727272727272805e+02,-3.702339145855157909e+01,-1.094595575763226414e-01
3.096252264449689733e+02,2.272727272727272805e+02,-3.725165637766972537e+01,-2.004131141820610917e-01
3.119822493298760264e+02,2.272727272727272805e+02,-3.745233942760351198e+01,-2.872175999028317994e-01
3.139208879077401662e+02,2.272727272727272805e+02,-3.762173802256681654e+01,-3.652000723530972603e-01
3.154350625877001448e+02,2.272727272727272805e+02,-3.775676358429298318e+01,-4.303136784223619005e-01
3.165200230311450014e+02,2.272727272727272805e+02,-3.785497678767812602e+01,-4.792678964232160443e-01
3.171723644717416732e+02,2.272727272727272805e+02,-3.791461527250582719e+01,-5.096341187321290489e-01
3.173896029746996987e+02,2.272727272727272805e+02,-3.793451234167702069e+01,-5.199026318929188539e-01
1.788675155104964531e+01,2.272727272727272805e+02,-5.000000000000000000e+01,1.000000000000000000e+00
1.808741432121986037e+01,2.272727272727272805e+02,-5.058279347820712246e+01,9.805921390536764815e-01
1.872121575978579600e+01,2.272727272727272805e+02,-5.114524810592916992e+01,9.224971081640241932e-01
1.979519145238583988e+01,2.272727272727272805e+02,-5.166428217712731197e+01,8.261581472961064820e-01
2.131282116682624306e+01,2.272727272727272805e+02,-5.211226258902038921e+01,6.930444302304624715e-01
2.327351792953923848e+01,2.272727272727272805e+02,-5.245891527523322395e+01,5.256604038439391946e-01
2.567265497247893080e+01,2.272727272727272805e+02,-5.267354627194995942e+01,3.274664728912824452e-01
2.850218830593262354e+01,2.272727272727272805e+02,-5.272742847479037209e+01,1.027167700629067482e-01
3.175182261978246601e+01,2.272727272727272805e+02,-5.259615617320729086e+01,-1.437616600719300586e-01
3.541053512041995077e+01,2.272727272727272805e+02,-5.226176056352876031e+01,-4.068088365549903385e-01
3.946815053954178154e+01,2.272727272727272805e+02,-5.171442879116378322e+01,-6.811457600989401229e-01
4.391609139218678592e+01,2.272727272727272805e+02,-5.095179368876655701e+01,-9.614906043344797482e-01
4.873164384758703704e+01,2.272727272727272805e+02,-4.992486324079838766e+01,-1.241648990948535314e+00
5.388907109512585691e+01,2.272727272727272805e+02,-4.860293564189031201e+01,-1.515639666725211887e+00
5.936554322180286647e+01,2.272727272727272805e+02,-4.698547228713137969e+01,-1.778152812724518084e+00
6.513731272056183741e+01,2.272727272727272805e+02,-4.508414421751737677e+01,-2.024371618827678354e+00
7.117992751524079154e+01,2.272727272727272805e+02,-4.292377421030789009e+01,-2.250066871559504467e+00
7.746828878584585709e+01,2.272727272727272805e+02,-4.054292980523614887e+01,-2.451662228673987087e+00
8.390674171248119251e+01,2.272727272727272805e+02,-3.782397660344495449e+01,-2.624459394125892686e+00
9.060208110936446246e+01,2.272727272727272805e+02,-3.515561496313048195e+01,-2.770179945243802511e+00
9.746531973899899981e+01,2.272727272727272805e+02,-3.246518642627154350e+01,-2.885415645490192915e+00
1.044641314834149597e+02,2.272727272727272805e+02,-2.984569800974803400e+01,-2.969393705306835773e+00
1.115564967395840910e+02,2.272727272727272805e+02,-2.741527991402132614e+01,-3.022080846556473688e+00
1.187286711622362816e+02,2.272727272727272805e+02,-2.531339713569557404e+01,-3.044357985177186254e+00
1.259660684783624589e+02,2.272727272727272805e+02,-2.360818640010129599e+01,-3.037446797333005932e+00
1.332302872598358192e+02,2.272727272727272805e+02,-2.241509634116928851e+01,-3.003065120905024088e+00
1.405396443523756318e+02,2.272727272727272805e+02,-2.184271626613634254e+01,-2.942987360109215800e+00
1.481003201461138872e+02,2.272727272727272805e+02,-2.191270221411121355e+01,-2.856411450112636974e+00
1.559274279005899757e+02,2.272727272727272805e+02,-2.213151168278236725e+01,-2.743574151590905341e+00
1.638191869771586937e+02,2.272727272727272805e+02,-2.241371074021736831e+01,-2.608981987164948446e+00
1.717242216819949761e+02,2.272727272727272805e+02,-2.275869945319924170e+01,-2.456332567699808678e+00
1.796204111082683141e+02,2.272727272727272805e+02,-2.316604240168813789e+01,-2.289178551648868964e+00
1.874856105392701977e+02,2.272727272727272805e+02,-2.363440181371007043e+01,-2.111220102894237449e+00
1.952977159686104471e+02,2.272727272727272805e+02,-2.416156208221924118e+01,-1.926215095471940586e+00
2.030347286223768890e+02,2.272727272727272805e+02,-2.474446820589621154e+01,-1.737889915714919908e+00
2.106748190117071431e+02,2.272727272727272805e+02,-2.537927677389869530e+01,-1.549853105604746428e+00
2.181963901411726567e+02,2.272727272727272805e+02,-2.606141788963827111e+01,-1.365514003531389520e+00
2.255781396018528824e+02,2.272727272727272805e+02,-2.678566628325396692e+01,-1.188008391606305336e+00
2.327802598323461041e+02,2.272727272727272805e+02,-2.768125680398050292e+01,-1.020484549142242736e+00
2.398214692280429858e+02,2.272727272727272805e+02,-2.845413979016957740e+01,-8.645988716113067740e-01
2.466614928807617844e+02,2.272727272727272805e+02,-2.925120985988969835e+01,-7.227057414303660332e-01
2.532807293891661402e+02,2.272727272727272805e+02,-3.006569128778267697e+01,-5.963046774242620751e-01
2.596601655799815376e+02,2.272727272727272805e+02,-3.089052677952393822e+01,-4.864084737267522218e-01
2.657814338398753193e+02,2.272727272727272805e+02,-3.171846658194046853e+01,-3.935388456399220858e-01
2.716268677416662740e+02,2.272727272727272805e+02,-3.254215762150840874e+01,-3.177356133660086401e-01
2.771795559400129605e+02,2.272727272727272805e+02,-3.335423127400853360e+01,-2.585789936527912447e-01
2.824233943147088439e+02,2.272727272727272805e+02,-3.414738851377239115e+01,-2.152242179306035619e-01
2.873431363255147630e+02,2.272727272727272805e+02,-3.491448136038213335e+01,-1.864473653253561070e-01
2.919244415133364328e+02,2.272727272727272805e+02,-3.564858972527314052e+01,-1.707009980889593326e-01
2.961539220419059575e+02,2.272727272727272805e+02,-3.634309295174717391e+01,-1.661779229591191509e-01
3.000191871261304755e+02,2.272727272727272805e+02,-3.699173553106697909e+01,-1.708811815573111348e-01
3.035088851426007750e+02,2.272727272727272805e+02,-3.758868665685902499e+01,-1.826982022457694921e-01
3.065729601125531758e+02,2.272727272727272805e+02,-3.830844945115497069e+01,-1.992530722502219021e-01
3.091715764213929560e+02,2.272727272727272805e+02,-3.927615135232765198e+01,-2.180293627819451241e-01
3.113812534722377450e+02,2.272727272727272805e+02,-4.010536915012596637e+01,-2.374795443416277130e-01
3.131965815760061105e+02,2.272727272727272805e+02,-4.079096610621009944e+01,-2.559079680578532634e-01
3.146131217129915285e+02,2.272727272727272805e+02,-4.132868518986920492e+01,-2.718502258560017704e-01
3.156274132251396054e+02,2.272727272727272805e+02,-4.171518143592593475e+01,-2.841182919895919312e-01
3.162369798583960687e+02,2.272727272727272805e+02,-4.194804732196477914e+01,-2.918368426316295672e-01
3.164407705179238519e+02,2.272727272727272805e+02,-4.202593226255643089e+01,-2.944755174932642827e-01
1.860222161309163269e+01,2.363636363636363740e+02,-5.000000000000000000e+01,1.000000000000000000e+00
1.882435017934797727e+01,2.363636363636363740e+02,-4.942737958813064836e+01,9.651687526481539381e-01
1.945853428209231595e+01,2.363636363636363740e+02,-4.888718881360074420e+01,8.618890520610262840e-01
2.049479433403981332e+01,2.363636363636363740e+02,-4.838039089312677987e+01,6.936631522762193303e-01
2.192462294797716282e+01,2.363636363636363740e+02,-4.789892574098389844e+01,4.648802350703784558e-01
2.374146232613049889e+01,2.363636363636363740e+02,-4.742553213188307382e+01,1.806418290902522261e-01
2.594064142051243849e+01,2.363636363636363740e+02,-4.693387973851315564e+01,-1.533084283644889079e-01
2.851871855643589981e+01,2.363636363636363740e+02,-4.638908020623791373e+01,-5.305576324759276874e-01
3.147228419059378979e+01,2.363636363636363740e+02,-4.574868038426892269e+01,-9.439370017129086188e-01
3.479640952548509603e+01,2.363636363636363740e+02,-4.496423422633177580e+01,-1.385439311620426439e+00
3.848304597365776658e+01,2.363636363636363740e+02,-4.398348949810991826e+01,-1.846213914556471325e+00
4.252024373830504089e+01,2.363636363636363740e+02,-4.275509564254254258e+01,-2.316761680505312171e+00
4.690769709042321978e+01,2.363636363636363740e+02,-4.128667810736547494e+01,-2.789025325159646407e+00
5.164572528345411229e+01,2.363636363636363740e+02,-3.958369684005238298e+01,-3.254745295681558570e+00
5.672939190745751148e+01,2.363636363636363740e+02,-3.764103416992153228e+01,-3.705024265471938971e+00
6.215229253010180344e+01,2.363636363636363740e+02,-3.546400404096167591e+01,-4.131041687924188466e+00
6.790636070730995755e+01,2.363636363636363740e+02,-3.306991003240744931e+01,-4.524240926932687756e+00
7.398184637762970794e+01,2.363636363636363740e+02,-3.048930388790591905e+01,-4.876536819511865239e+00
8.043651828647905688e+01,2.363636363636363740e+02,-2.793702413225082637e+01,-5.183663624886514221e+00
8.712572044604232246e+01,2.363636363636363740e+02,-2.515005777399258591e+01,-5.432272634248333176e+00
9.409635972063281883e+01,2.363636363636363740e+02,-2.235456308469545661e+01,-5.620397959987915470e+00
1.013373653240917491e+02,2.363636363636363740e+02,-1.963754534935321772e+01,-5.743866971175316749e+00
1.088448235023208497e+02,2.363636363636363740e+02,-1.711123185942686575e+01,-5.799682544722806199e+00
1.165839693245108464e+02,2.363636363636363740e+02,-1.493616862458857497e+01,-5.785981052785201584e+00
1.245234384057622776e+02,2.363636363636363740e+02,-1.320262634169186811e+01,-5.702935331530885499e+00
1.326524597806250370e+02,2.363636363636363740e+02,-1.204324842343974922e+01,-5.552154607758358118e+00
1.409035040595151997e+02,2.363636363636363740e+02,-1.160204236660248966e+01,-5.338100541344747541e+00
1.490284171938390330e+02,2.363636363636363740e+02,-1.189488042765721332e+01,-5.074330764019980400e+00
1.569937676760698366e+02,2.363636363636363740e+02,-1.236961943643227357e+01,-4.772066336151635113e+00
1.649586302735533252e+02,2.363636363636363740e+02,-1.293482921413861675e+01,-4.433642660308122707e+00
1.729290668850447048e+02,2.363636363636363740e+02,-1.358900451734523074e+01,-4.065735327439202074e+00
1.808822245611396227e+02,2.363636363636363740e+02,-1.432879123307840530e+01,-3.676418783839516369e+00
1.887953784282818788e+02,2.363636363636363740e+02,-1.515005706103671912e+01,-3.273936367826576266e+00
1.966459934350261278e+02,2.363636363636363740e+02,-1.604792101089569201e+01,-2.866496541679840249e+00
2.044117851201031897e+02,2.363636363636363740e+02,-1.701678693152258859e+01,-2.462075104334689346e+00
2.120707795373110685e+02,2.363636363636363740e+02,-1.805038133177762916e+01,-2.068228241026955239e+00
2.196013723831064794e+02,2.363636363636363740e+02,-1.914179581015582698e+01,-1.691920919803166168e+00
2.269823872776177041e+02,2.363636363636363740e+02,-2.028353441193314666e+01,-1.339374696434848522e+00
2.342117199783320416e+02,2.363636363636363740e+02,-2.133272386519379893e+01,-1.015280738460681231e+00
2.412305411638031956e+02,2.363636363636363740e+02,-2.256819270035984459e+01,-7.254281766709494983e-01
2.480392170487468775e+02,2.363636363636363740e+02,-2.382764998166201309e+01,-4.723850560697892553e-01
2.546189130698528231e+02,2.363636363636363740e+02,-2.510158967404956343e+01,-2.583676239007706155e-01
2.609514908540566012e+02,2.363636363636363740e+02,-2.638029122138729576e+01,-8.447994182825224740e-02
2.670195533013110776e+02,2.363636363636363740e+02,-2.765389852510795521e+01,4.927161015651559950e-02
2.728064874129241275e+02,2.363636363636363740e+02,-2.891250097010089348e+01,1.439350150251117455e-01
2.782965046434450187e+02,2.363636363636363740e+02,-3.014621615065189530e+01,2.015421624556295588e-01
2.834746785618434615e+02,2.363636363636363740e+02,-3.134527385429013080e+01,2.250136110605840956e-01
2.883269796328992811e+02,2.363636363636363740e+02,-3.250010075689145594e+01,2.180415353724057814e-01
2.928403069700885908e+02,2.363636363636363740e+02,-3.360140517489283241e+01,1.849543491053998734e-01
2.970025169634666895e+02,2.363636363636363740e+02,-3.464026111664131236e+01,1.305669226292205387e-01
3.008024487459965144e+02,2.363636363636363740e+02,-3.560819078114663938e+01,6.002062965618565338e-02
3.042299465248289039e+02,2.363636363636363740e+02,-3.649724457471009487e+01,-2.138234088728457882e-02
3.073152679529700890e+02,2.363636363636363740e+02,-3.711972487291541967e+01,-1.094195479018176820e-01
3.100804418778029685e+02,2.363636363636363740e+02,-3.733980668574163531e+01,-2.003404269133250426e-01
3.124350320581613687e+02,2.363636363636363740e+02,-3.753344240616007710e+01,-2.871111055000551415e-01
3.143716631025201309e+02,2.363636363636363740e+02,-3.769699011147751833e+01,-3.650614252666666282e-01
3.158842656816818817e+02,2.363636363636363740e+02,-3.782741168921931774e+01,-4.301470732961194532e-01
3.169680974627470960e+02,2.363636363636363740e+02,-3.792230758673424873e+01,-4.790796742426078891e-01
3.176197594102176254e+02,2.363636363636363740e+02,-3.797994413335310071e+01,-5.094322481312321127e-01
3.178367754100468687e+02,2.363636363636363740e+02,-3.799917423673680617e+01,-5.196962944867553613e-01
1.860222161309163269e+01,2.363636363636363740e+02,-5.000000000000000000e+01,1.000000000000000000e+00
1.880295477946024718e+01,2.363636363636363740e+02,-5.058231041045941367e+01,9.805956621062077438e-01
1.943633810134329565e+01,2.363636363636363740e+02,-5.114412683500960100e+01,9.225140601129061535e-01
2.050929257556675722e+01,2.363636363636363740e+02,-5.166250855198727265e+01,8.262062514870439633e-01
2.202521063235962728e+01,2.363636363636363740e+02,-5.211006040699317055e+01,6.931457194330757909e-01
2.398345369906620661e+01,2.363636363636363740e+02,-5.245683275628029207e+01,5.258370083716336074e-01
2.637938177208221191e+01,2.363636363636363740e+02,-5.267252389110264232e+01,3.277365511074454840e-01
2.920497104087709772e+01,2.363636363636363740e+02,-5.272884184217953418e+01,1.030914729948926023e-01
3.244996703814945249e+01,2.363636363636363740e+02,-5.260183094653842772e+01,-1.432795088624078950e-01
3.610339008738810662e+01,2.363636363636363740e+02,-5.227396014900016041e+01,-4.062241363329753829e-01
4.015509082292803100e+01,2.363636363636363740e+02,-5.173581833863561030e+01,-6.804689949856471687e-01
4.459649047953663370e+01,2.363636363636363740e+02,-5.098538307405173242e+01,-9.607353855150650990e-01
4.940500144315960540e+01,2.363636363636363740e+02,-4.997388493893140549e+01,-1.240839197316549569e+00
5.455502221130929286e+01,2.363636363636363740e+02,-4.867071594670090917e+01,-1.514806074913882084e+00
6.002380697581263291e+01,2.363636363636363740e+02,-4.707530527859964309e+01,-1.777326952644433300e+00
6.578768282947494583e+01,2.363636363636363740e+02,-4.519914504059994442e+01,-2.023583123012917984e+00
7.182226710887751153e+01,2.363636363636363740e+02,-4.306672302359530136e+01,-2.249341566409011062e+00
7.810253311840217805e+01,2.363636363636363740e+02,-4.071610833258590390e+01,-2.451021010333830130e+00
8.453367443849857921e+01,2.363636363636363740e+02,-3.802902412391185294e+01,-2.623935693195979191e+00
9.122113918751783501e+01,2.363636363636363740e+02,-3.539329715838241697e+01,-2.769763092390698400e+00
9.807675799606450084e+01,2.363636363636363740e+02,-3.273529994789230813e+01,-2.885109088206893269e+00
1.050684251907492239e+02,2.363636363636363740e+02,-3.014687006243057255e+01,-2.969195373881472921e+00
1.121544959295478918e+02,2.363636363636363740e+02,-2.774464495006746745e+01,-3.021982204772890146e+00
1.193214330487772799e+02,2.363636363636363740e+02,-2.566642989081796600e+01,-3.044341023911313560e+00
1.265547967963998985e+02,2.363636363636363740e+02,-2.397963108953189248e+01,-3.037484006981990170e+00
1.338165667308780087e+02,2.363636363636363740e+02,-2.279841040657777995e+01,-3.003118701691548154e+00
1.411246732826018047e+02,2.363636363636363740e+02,-2.223028478820749143e+01,-2.943015022138554926e+00
1.486823272831920804e+02,2.363636363636363740e+02,-2.229665148426501986e+01,-2.856404446412940334e+00
1.565038410683359018e+02,2.363636363636363740e+02,-2.250976524760586983e+01,-2.743551779084854925e+00
1.643896292149007081e+02,2.363636363636363740e+02,-2.278528627984600519e+01,-2.608946992978097512e+00
1.722886915355928465e+02,2.363636363636363740e+02,-2.312266049906746446e+01,-2.456284301323691022e+00
1.801789204176398584e+02,2.363636363636363740e+02,-2.352147770539050953e+01,-2.289117289564964075e+00
1.880381847521882719e+02,2.363636363636363740e+02,-2.398043585238330877e+01,-2.111146946427025828e+00
1.958443944029163788e+02,2.363636363636363740e+02,-2.449736526484640819e+01,-1.926131835405319181e+00
2.035755646753914618e+02,2.363636363636363740e+02,-2.506926666098966905e+01,-1.737798873368379571e+00
2.112098803193440801e+02,2.363636363636363740e+02,-2.569236160642117284e+01,-1.549756960274766282e+00
2.187257586917868935e+02,2.363636363636363740e+02,-2.636215380380919271e+01,-1.365415615964299167e+00
2.261019118111111368e+02,2.363636363636363740e+02,-2.707349947772428322e+01,-1.187910632560778224e+00
2.332988202112496481e+02,2.363636363636363740e+02,-2.795552736233373992e+01,-1.020385813352103321e+00
2.403346456547724586e+02,2.363636363636363740e+02,-2.871470065139777006e+01,-8.645064541542626380e-01
2.471694231480376516e+02,2.363636363636363740e+02,-2.949778847523331393e+01,-7.226217377012146281e-01
2.537835667322030417e+02,2.363636363636363740e+02,-3.029811912675637586e+01,-5.962306593668782462e-01
2.601580785605325445e+02,2.363636363636363740e+02,-3.110874268141655818e+01,-4.863454456665373682e-01
2.662746061615587791e+02,2.363636363636363740e+02,-3.192251903887328623e+01,-3.934872361169578503e-01
2.721154979984654574e+02,2.363636363636363740e+02,-3.273220597278800881e+01,-3.176953008133808765e-01
2.776638572983854374e+02,2.363636363636363740e+02,-3.353054580325488843e+01,-2.585493621121309205e-01
2.829035941282186855e+02,2.363636363636363740e+02,-3.431034945168086381e+01,-2.152042376038189320e-01
2.878194756795204512e+02,2.363636363636363740e+02,-3.506457680691853085e+01,-1.864356916730769143e-01
2.923971746962222937e+02,2.363636363636363740e+02,-3.578641251555808367e+01,-1.706960824415964251e-01
2.966233159387761020e+02,2.363636363636363740e+02,-3.646933649983441228e+01,-1.661781272372272467e-01
3.004855205308899144e+02,2.363636363636363740e+02,-3.710718869524225028e+01,-1.708848897250507537e-01
3.039724479849649015e+02,2.363636363636363740e+02,-3.769422767896907800e+01,-1.827039215506679470e-01
3.070344465668981115e+02,2.363636363636363740e+02,-3.840553580912841625e+01,-1.992613247107720142e-01
3.096322485138222191e+02,2.363636363636363740e+02,-3.936551667357040429e+01,-2.180460135142399669e-01
3.118412533775214683e+02,2.363636363636363740e+02,-4.018809673542847349e+01,-2.375056213006409844e-01
3.136560431202207724e+02,2.363636363636363740e+02,-4.086819088551833090e+01,-2.559434543368260817e-01
3.150721718038460608e+02,2.363636363636363740e+02,-4.140158492109834754e+01,-2.718941469613354034e-01
3.160861733360300718e+02,2.363636363636363740e+02,-4.178496755453434730e+01,-2.841688619877383859e-01
