X,Y,Z,Cp
2.012711152753242914e+02,3.232323232323232531e+01,-3.563115019794821592e+01,-1.048133775254002753e+00
2.078717574321331938e+02,3.232323232323232531e+01,-3.579241226407336995e+01,-8.904147550565216784e-01
2.142971594505818871e+02,3.232323232323232531e+01,-3.597525135955061160e+01,-7.461365420601278053e-01
2.205279523459609550e+02,3.232323232323232531e+01,-3.617680070932098602e+01,-6.169375004357862124e-01
2.265451694181124651e+02,3.232323232323232531e+01,-3.639384202171414984e+01,-5.039811422331513802e-01
2.323303164859379706e+02,3.232323232323232531e+01,-3.662290293999403445e+01,-4.079425449560856176e-01
2.378654412666474514e+02,3.232323232323232531e+01,-3.686035188226884429e+01,-3.290087019533452506e-01
2.431332021606752392e+02,3.232323232323232531e+01,-3.710248756630495848e+01,-2.668928188667795132e-01
2.481169366970719636e+02,3.232323232323232531e+01,-3.734562097169040129e+01,-2.208621689357668505e-01
2.528007298241746525e+02,3.232323232323232531e+01,-3.758614801346121936e+01,-1.897787246071822032e-01
2.571694821049680399e+02,3.232323232323232531e+01,-3.782061176051958284e+01,-1.721514010495821811e-01
2.612089777083854756e+02,3.232323232323232531e+01,-3.804575360054655420e+01,-1.661983875386728315e-01
2.649059518923739347e+02,3.232323232323232531e+01,-3.825855330335794235e+01,-1.699177147482881511e-01
2.682481574690483512e+02,3.232323232323232531e+01,-3.845625844172865726e+01,-1.811639201849418457e-01
2.712244295442037583e+02,3.232323232323232531e+01,-3.863640407078999317e+01,-1.977284416064016004e-01
2.738247476494527177e+02,3.232323232323232531e+01,-3.879682392636453869e+01,-2.174212008546921315e-01
2.758687159588487816e+02,3.232323232323232531e+01,-3.965239566134554394e+01,-2.365994629828816476e-01
2.775426872090611141e+02,3.232323232323232531e+01,-4.038012208957814408e+01,-2.547115851935785602e-01
2.788487282856708589e+02,3.232323232323232531e+01,-4.095056315340941921e+01,-2.703706098012941261e-01
2.797837937922555511e+02,3.232323232323232531e+01,-4.136040713469390795e+01,-2.824155847604459257e-01
2.803457053320190084e+02,3.232323232323232531e+01,-4.160727139118635876e+01,-2.899917225782681074e-01
2.805336800715966206e+02,3.232323232323232531e+01,-4.168984819559741339e+01,-2.925830624772997046e-01
2.471216975777144054e+00,4.040404040404040842e+01,-5.000000000000000000e+01,1.000000000000000000e+00
2.700057906383667827e+00,4.040404040404040842e+01,-4.826534627477548867e+01,9.668072681927780687e-01
3.286153815856316829e+00,4.040404040404040842e+01,-4.658799669739947547e+01,8.698501192726234565e-01
4.196012623423509780e+00,4.040404040404040842e+01,-4.496845211248654550e+01,7.166313265466623950e-01
5.401437333009986297e+00,4.040404040404040842e+01,-4.339991302795424133e+01,5.143872323901953481e-01
6.881346104615163384e+00,4.040404040404040842e+01,-4.186860278731919038e+01,2.695765128636870567e-01
8.622990814233084222e+00,4.040404040404040842e+01,-4.035387706409361641e+01,-1.239873669933318212e-02
1.062229014253867554e+01,4.040404040404040842e+01,-3.882815516621722907e+01,-3.272051732460010132e-01
1.288305904531442536e+01,4.040404040404040842e+01,-3.725688094926045579e+01,-6.713252451334443816e-01
1.541511588529165344e+01,4.040404040404040842e+01,-3.559885849158345650e+01,-1.041593811499221367e+00
1.823154551552405067e+01,4.040404040404040842e+01,-3.380733027638000010e+01,-1.434635696068622179e+00
2.134620208956722109e+01,4.040404040404040842e+01,-3.183373395109580883e+01,-1.846424464917308939e+00
2.478778598649845932e+01,4.040404040404040842e+01,-2.967799166528397592e+01,-2.274111206797881479e+00
2.858605277001508327e+01,4.040404040404040842e+01,-2.733623792716234391e+01,-2.713587427017611464e+00
3.276429136570544642e+01,4.040404040404040842e+01,-2.479518260073641756e+01,-3.158561738531114216e+00
3.734253123340364766e+01,4.040404040404040842e+01,-2.205194817837681853e+01,-3.601187026038433103e+00
4.233731270557763082e+01,4.040404040404040842e+01,-1.911701054836930780e+01,-4.032224683247934038e+00
4.776228199611519898e+01,4.040404040404040842e+01,-1.601668914609167160e+01,-4.441343099088673974e+00
5.390577594075636370e+01,4.040404040404040842e+01,-1.338727401362351088e+01,-4.834637571093671760e+00
6.024848036960852227e+01,4.040404040404040842e+01,-1.017243646045665173e+01,-5.163917098239149794e+00
6.704849479945146129e+01,4.040404040404040842e+01,-6.985474634323978194e+00,-5.436218831597833478e+00
7.433614507259422055e+01,4.040404040404040842e+01,-3.927470689732004416e+00,-5.640788774319925203e+00
8.217850010290243290e+01,4.040404040404040842e+01,-1.132840060278049066e+00,-5.766831039318787155e+00
9.052386629493337011e+01,4.040404040404040842e+01,1.160419034694420759e+00,-5.802009075772343927e+00
9.932252865082357118e+01,4.040404040404040842e+01,2.781443082735023609e+00,-5.738335873228225026e+00
1.085518112043890540e+02,4.040404040404040842e+01,3.505937771644639156e+00,-5.571809677031472674e+00
1.172582643118152674e+02,4.040404040404040842e+01,3.163895215615632139e+00,-5.332031775578849775e+00
1.250194995750536435e+02,4.040404040404040842e+01,2.431405484451339305e+00,-5.059757636343420906e+00
1.325367667317857467e+02,4.040404040404040842e+01,1.574561637055531094e+00,-4.751334355536306120e+00
1.400707435455966845e+02,4.040404040404040842e+01,5.905330284911798344e-01,-4.405407587332220487e+00
1.475988706716873082e+02,4.040404040404040842e+01,-5.140338885170621097e-01,-4.030188704864280602e+00
1.550988588879833685e+02,4.040404040404040842e+01,-1.731854726100358732e+00,-3.634212883304908104e+00
1.625487461318197404e+02,4.040404040404040842e+01,-3.055054321179696331e+00,-3.226114311146896618e+00
1.699269511508091455e+02,4.040404040404040842e+01,-4.475203134138226346e+00,-2.814407460400429883e+00
1.772123249791000319e+02,4.040404040404040842e+01,-5.983344593013512736e+00,-2.407279738648213652e+00
1.843842011715874776e+02,4.040404040404040842e+01,-7.570015755424442716e+00,-2.012400349391429533e+00
1.914224453915824711e+02,4.040404040404040842e+01,-9.225264087230314658e+00,-1.636749630051987481e+00
1.983075045892983610e+02,4.040404040404040842e+01,-1.093866335245600396e+01,-1.286472518914492102e+00
2.050918963587589872e+02,4.040404040404040842e+01,-1.222026209056909352e+01,-9.640621575834726897e-01
2.116084990035060116e+02,4.040404040404040842e+01,-1.407964383888472071e+01,-6.794909803112405555e-01
2.179166290198264164e+02,4.040404040404040842e+01,-1.596013985274071700e+01,-4.326851560473510272e-01
2.239997962579978150e+02,4.040404040404040842e+01,-1.784882059405154564e+01,-2.255238541657604012e-01
2.298423056753602225e+02,4.040404040404040842e+01,-1.973264514672747794e+01,-5.876255487408599265e-02
2.354292827163470747e+02,4.040404040404040842e+01,-2.159852462473328671e+01,6.793232778688140794e-02
2.407466958501938450e+02,4.040404040404040842e+01,-2.343339014338165072e+01,1.559215801678541791e-01
2.457813757791309115e+02,4.040404040404040842e+01,-2.522426639232617163e+01,2.075066303941607848e-01
2.505210308462629882e+02,4.040404040404040842e+01,-2.695835144174659348e+01,2.258213899730913132e-01
2.549542582522695398e+02,4.040404040404040842e+01,-2.862310295398252435e+01,2.147060363429885155e-01
2.590705508251309084e+02,4.040404040404040842e+01,-3.020633048757586891e+01,1.785666145902681801e-01
2.628602992648492318e+02,4.040404040404040842e+01,-3.169629309575037723e+01,1.222245537578927066e-01
2.663147899902593849e+02,4.040404040404040842e+01,-3.308180096220575450e+01,5.076028582261515876e-02
2.694261989305178417e+02,4.040404040404040842e+01,-3.435231940704110798e+01,-3.064487402367260804e-02
2.721875818123952513e+02,4.040404040404040842e+01,-3.549807325491345011e+01,-1.168645696263747036e-01
2.745928616796123833e+02,4.040404040404040842e+01,-3.651014930263034586e+01,-2.029771931739759450e-01
2.768068265788803046e+02,4.040404040404040842e+01,-3.666249487953848529e+01,-2.906969738058508002e-01
2.786326792589877641e+02,4.040404040404040842e+01,-3.677231739767236718e+01,-3.697275913096549349e-01
2.800589324457931752e+02,4.040404040404040842e+01,-3.686071213738199503e+01,-4.357520211381908926e-01
2.810809852260931621e+02,4.040404040404040842e+01,-3.692545956260087081e+01,-4.854101666942362003e-01
2.816955394523553196e+02,4.040404040404040842e+01,-3.696495518488647036e+01,-5.162207014043244113e-01
2.819000910663264108e+02,4.040404040404040842e+01,-3.697810253708478001e+01,-5.266351009169248920e-01
2.471216975777144054e+00,4.040404040404040842e+01,-5.000000000000000000e+01,1.000000000000000000e+00
2.636966082350049145e+00,4.040404040404040842e+01,-5.174390204002026650e+01,9.797116491574446862e-01
3.233732477955903573e+00,4.040404040404040842e+01,-5.344061412626290064e+01,9.182193646259174669e-01
4.292277538840489903e+00,4.040404040404040842e+01,-5.506490284340097219e+01,8.138263848900265662e-01
5.836223125636940345e+00,4.040404040404040842e+01,-5.658371603498466840e+01,6.665177309730712096e-01
7.880196690019944938e+00,4.040404040404040842e+01,-5.795786792457135306e+01,4.781819869183054905e-01
1.042856617099049110e+01,4.040404040404040842e+01,-5.914465121560365191e+01,2.526584750421972947e-01
1.347505077186915834e+01,4.040404040404040842e+01,-6.010125367452261003e+01,-4.422646917211908550e-03
1.700342839944016404e+01,4.040404040404040842e+01,-6.078866374065010802e+01,-2.860036896720324906e-01
2.098936154760935935e+01,4.040404040404040842e+01,-6.117559470480988182e+01,-5.841152339055645237e-01
2.540306673702850659e+01,4.040404040404040842e+01,-6.124192026419183321e+01,-8.904521529285640558e-01
3.021174737817579015e+01,4.040404040404040842e+01,-6.097953570562650327e+01,-1.196867795592893025e+00
3.536545944783867412e+01,4.040404040404040842e+01,-6.034663502680311353e+01,-1.494801896222003545e+00
4.081085586216515537e+01,4.040404040404040842e+01,-5.932434076415652413e+01,-1.776731163030447647e+00
4.649867607637537503e+01,4.040404040404040842e+01,-5.792633549873290377e+01,-2.036722263924724441e+00
5.238052464870598612e+01,4.040404040404040842e+01,-5.618250882391571110e+01,-2.270221797596846613e+00
5.840910780509672406e+01,4.040404040404040842e+01,-5.413885507797858310e+01,-2.474042492189572062e+00
6.453766930042677075e+01,4.040404040404040842e+01,-5.185705607880559853e+01,-2.646276174534865078e+00
7.044246281745671467e+01,4.040404040404040842e+01,-4.882156067881285821e+01,-2.780259385734289435e+00
7.660517872946149964e+01,4.040404040404040842e+01,-4.624243613553874610e+01,-2.889265086664143833e+00
8.272799362550348690e+01,4.040404040404040842e+01,-4.369238657974951678e+01,-2.967737332764931235e+00
8.873890137093002295e+01,4.040404040404040842e+01,-4.128683530191132434e+01,-3.017558036347831596e+00
9.452666561608374707e+01,4.040404040404040842e+01,-3.916349618599606686e+01,-3.041577074365096500e+00
1.000959496297541875e+02,4.040404040404040842e+01,-3.743121978016293383e+01,-3.043845757672891672e+00
1.054523623855212691e+02,4.040404040404040842e+01,-3.611550049933045869e+01,-3.027908567939010087e+00
1.105712823115444792e+02,4.040404040404040842e+01,-3.528485981307964181e+01,-2.997084285355099631e+00
1.163598731798203545e+02,4.040404040404040842e+01,-3.499635672597064229e+01,-2.945040674369139744e+00
1.232254070125724041e+02,4.040404040404040842e+01,-3.489593040532413681e+01,-2.861701787532202168e+00
1.304360144421591201e+02,4.040404040404040842e+01,-3.481791804921208922e+01,-2.751605182742118405e+00
1.376892313398019780e+02,4.040404040404040842e+01,-3.475881234696358746e+01,-2.620458498571089478e+00
1.449656934418666481e+02,4.040404040404040842e+01,-3.472294338177400164e+01,-2.471337812010295121e+00
1.522457477225537446e+02,4.040404040404040842e+01,-3.471365528359358166e+01,-2.307570694954998114e+00
1.595095136622122141e+02,4.040404040404040842e+01,-3.473329343323844398e+01,-2.132658010438729601e+00
1.667369472822126681e+02,4.040404040404040842e+01,-3.478322028837460067e+01,-1.950191980409247128e+00
1.739079064201823712e+02,4.040404040404040842e+01,-3.486385723879291731e+01,-1.763772618625189859e+00
1.810022160039906112e+02,4.040404040404040842e+01,-3.497474905430171077e+01,-1.576924708855035551e+00
1.879997324262948553e+02,4.040404040404040842e+01,-3.511464690389975374e+01,-1.393017515257229499e+00
1.948804064863657004e+02,4.040404040404040842e+01,-3.528160559346458314e+01,-1.215189344098190016e+00
2.015529040227844177e+02,4.040404040404040842e+01,-3.595216007448249229e+01,-1.047734271671257211e+00
2.081464234252980248e+02,4.040404040404040842e+01,-3.610240050453010952e+01,-8.900414610785906122e-01
2.145647230435704955e+02,4.040404040404040842e+01,-3.627390347812927018e+01,-7.457975237471178298e-01
2.207884679669139700e+02,4.040404040404040842e+01,-3.646389148378347045e+01,-6.166387884037844991e-01
2.267987270042295904e+02,4.040404040404040842e+01,-3.666923973177395624e+01,-5.037265623216619082e-01
2.325770425808524067e+02,4.040404040404040842e+01,-3.688657258694765062e+01,-4.077336857008100335e-01
2.381054997825521298e+02,4.040404040404040842e+01,-3.711235735169343997e+01,-3.288450117302332276e-01
2.433667948043605520e+02,4.040404040404040842e+01,-3.734299270939234816e+01,-2.667718191177577136e-01
2.483443030553868311e+02,4.040404040404040842e+01,-3.757488959392381389e+01,-2.207797643219419348e-01
2.530221471011360279e+02,4.040404040404040842e+01,-3.780454277182661826e+01,-1.897295864618212535e-01
2.573852645004757846e+02,4.040404040404040842e+01,-3.802859198230501647e+01,-1.721293973029227875e-01
2.614194754277542074e+02,4.040404040404040842e+01,-3.824387204808972029e+01,-1.661970305162045747e-01
2.651115497770101683e+02,4.040404040404040842e+01,-3.844745191993468580e+01,-1.699305980203329181e-01
2.684492732417199932e+02,4.040404040404040842e+01,-3.863666312420318860e+01,-1.811851170268100608e-01
2.714215116674335491e+02,4.040404040404040842e+01,-3.880911852471108858e+01,-1.977528405964783520e-01
2.740182728024054200e+02,4.040404040404040842e+01,-3.896272266888602331e+01,-2.174447585808664818e-01
2.760607523862040011e+02,4.040404040404040842e+01,-3.981377483789800209e+01,-2.366319182152189504e-01
2.777338226182846483e+02,4.040404040404040842e+01,-4.053665912335370791e+01,-2.547557044836348261e-01
2.790391693460691727e+02,4.040404040404040842e+01,-4.110329361095056555e+01,-2.704251739633223295e-01
2.799737423563514653e+02,4.040404040404040842e+01,-4.151039680907681628e+01,-2.824783759763012658e-01
2.805353597895438043e+02,4.040404040404040842e+01,-4.175560784055262786e+01,-2.900597656181954642e-01
2.807232317251945801e+02,4.040404040404040842e+01,-4.183762947817594835e+01,-2.926528497422129504e-01
2.965460370932572420e+00,4.848484848484848442e+01,-5.000000000000000000e+01,1.000000000000000000e+00
3.193776131790889927e+00,4.848484848484848442e+01,-4.826706887585187644e+01,9.667835576217524984e-01
3.779352178257431305e+00,4.848484848484848442e+01,-4.659136268190480479e+01,8.697351827807765501e-01
4.689071017589341750e+00,4.848484848484848442e+01,-4.497350793044101636e+01,7.163010372989068175e-01
5.895030227107453946e+00,4.848484848484848442e+01,-4.340687246905220320e+01,5.136794326301040714e-01
7.376333197081878623e+00,4.848484848484848442e+01,-4.187787121215450270e+01,2.683150769090604792e-01
9.120283217575153145e+00,4.848484848484848442e+01,-4.036607131516273483e+01,-1.437688235832824957e-02
1.112270561684976755e+01,4.848484848484848442e+01,-3.884413220986346715e+01,-3.300237883595325550e-01
1.338718853779573159e+01,4.848484848484848442e+01,-3.727778252262595515e+01,-6.750478508255598475e-01
1.592322724829414327e+01,4.848484848484848442e+01,-3.562616819441950611e+01,-1.046212375071290390e+00
1.874354476790753665e+01,4.848484848484848442e+01,-3.384292773562439294e+01,-1.440071266753714996e+00
2.186165326087416361e+01,4.848484848484848442e+01,-3.187992541502190846e+01,-1.852538273357269283e+00
2.530582398709059788e+01,4.848484848484848442e+01,-2.973755132064996332e+01,-2.280702591468659168e+00
2.910546105676830919e+01,4.848484848484848442e+01,-2.741237336918507950e+01,-2.720416631526940243e+00
3.328364912431319311e+01,4.848484848484848442e+01,-2.489141813548617321e+01,-3.165379291347386825e+00
3.786030767875239178e+01,4.848484848484848442e+01,-2.217196642610273827e+01,-3.607752976289300140e+00
4.285193221746344960e+01,4.848484848484848442e+01,-1.926445716608866832e+01,-4.038321998545928437e+00
4.827214681096873505e+01,4.848484848484848442e+01,-1.619495874971998717e+01,-4.446785288042617523e+00
5.440621783746421869e+01,4.848484848484848442e+01,-1.359912652557675017e+01,-4.839060681441798017e+00
6.074047121118915982e+01,4.848484848484848442e+01,-1.042020109691753760e+01,-5.167438014488713094e+00
6.753004039345745468e+01,4.848484848484848442e+01,-7.270410174554534422e+00,-5.438775083482897621e+00
7.480464236715526738e+01,4.848484848484848442e+01,-4.249769833427123444e+00,-5.642365334813391975e+00
8.263009940788862195e+01,4.848484848484848442e+01,-1.491282501446576703e+00,-5.767481842148312943e+00
9.095408222352423877e+01,4.848484848484848442e+01,7.701817789113221124e-01,-5.801924804271732405e+00
9.972638525237404394e+01,4.848484848484848442e+01,2.366467222770786805e+00,-5.737861944739041320e+00
1.089240785903706126e+02,4.848484848484848442e+01,3.077018916806132154e+00,-5.571438044129797262e+00
1.176053911906105327e+02,4.848484848484848442e+01,2.734896413139644267e+00,-5.332020898260101838e+00
1.253534688638685992e+02,4.848484848484848442e+01,2.006693541046878693e+00,-5.059932763675185186e+00
1.328610465056463568e+02,4.848484848484848442e+01,1.154900042137278149e+00,-4.751611043187812911e+00
1.403854932831471842e+02,4.848484848484848442e+01,1.768590531663463139e-01,-4.405790875080628943e+00
1.479042915212905882e+02,4.848484848484848442e+01,-9.208070992632286789e-01,-4.030676128750259934e+00
1.553951897283954793e+02,4.848484848484848442e+01,-2.130847839266884591e+00,-3.634795231266864324e+00
1.628362595997984670e+02,4.848484848484848442e+01,-3.445431102424279857e+00,-3.226776677926896486e+00
1.702059496889600041e+02,4.848484848484848442e+01,-4.856179262150526199e+00,-2.815130520145150861e+00
1.774831369396727325e+02,4.848484848484848442e+01,-6.354195932901227195e+00,-2.408041150798919450e+00
1.846471769974224912e+02,4.848484848484848442e+01,-7.930086025824650164e+00,-2.013176214956501120e+00
1.916779538847809192e+02,4.848484848484848442e+01,-9.573971858894040565e+00,-1.637515920336312769e+00
1.985559292717681785e+02,4.848484848484848442e+01,-1.127550831937507070e+01,-1.287206406475017939e+00
2.053327337751989035e+02,4.848484848484848442e+01,-1.254576240668058063e+01,-9.647743226216625168e-01
2.118431256737798094e+02,4.848484848484848442e+01,-1.439241259206993817e+01,-6.801279936665340919e-01
2.181454592566071256e+02,4.848484848484848442e+01,-1.625995866404321077e+01,-4.332338331390003239e-01
2.242232421355043925e+02,4.848484848484848442e+01,-1.813557047160634284e+01,-2.259758697186077248e-01
2.300607741225423979e+02,4.848484848484848442e+01,-2.000630791971541100e+01,-5.911455184634339943e-02
2.356431729111568529e+02,4.848484848484848442e+01,-2.185918346222037911e+01,6.767891626691113771e-02
2.409563969180485685e+02,4.848484848484848442e+01,-2.368122917139026740e+01,1.557609669156706511e-01
2.459872648013021319e+02,4.848484848484848442e+01,-2.545956942886319396e+01,2.074293279686598157e-01
2.507234711869188573e+02,4.848484848484848442e+01,-2.718149987591872829e+01,2.258150328308682342e-01
2.551535982155390343e+02,4.848484848484848442e+01,-2.883457280164239123e+01,2.147563157199987582e-01
2.592671226552138251e+02,4.848484848484848442e+01,-3.040668866200055476e+01,1.786582670161579456e-01
2.630544185023846921e+02,4.848484848484848442e+01,-3.188619293747789385e+01,1.223423435677633564e-01
2.665067551965710209e+02,4.848484848484848442e+01,-3.326197707717366114e+01,5.088992443345041750e-02
2.696162917878380654e+02,4.848484848484848442e+01,-3.452358186644536886e+01,-3.051592404781466872e-02
2.723760676027779368e+02,4.848484848484848442e+01,-3.566130121364275851e+01,-1.167464497997716122e-01
2.747799901381843029e+02,4.848484848484848442e+01,-3.666628409569646863e+01,-2.028771975017057416e-01
2.769913149040983740e+02,4.848484848484848442e+01,-3.681119001166740645e+01,-2.905682593166218353e-01
2.788146857646584635e+02,4.848484848484848442e+01,-3.691593026676305556e+01,-3.695600125732537156e-01
2.802389951101591237e+02,4.848484848484848442e+01,-3.700032396428333925e+01,-4.355506524056221851e-01
2.812596521663124349e+02,4.848484848484848442e+01,-3.706218751442620629e+01,-4.851826744484990517e-01
2.818733660477407170e+02,4.848484848484848442e+01,-3.709994236440975612e+01,-5.159767167660100906e-01
2.820776418944254829e+02,4.848484848484848442e+01,-3.711251023121206316e+01,-5.263857072741204846e-01
2.965460370932572420e+00,4.848484848484848442e+01,-5.000000000000000000e+01,1.000000000000000000e+00
3.131307270234098272e+00,4.848484848484848442e+01,-5.174208341719873516e+01,9.797244397614036648e-01
3.727308142444839767e+00,4.848484848484848442e+01,-5.343696371973429393e+01,9.182813270076117806e-01
4.783840227976398296e+00,4.848484848484848442e+01,-5.505957588653507173e+01,8.140040591286072935e-01
6.324215621443650015e+00,4.848484848484848442e+01,-5.657717423793286571e+01,6.668967556463908375e-01
8.362856763018836403e+00,4.848484848484848442e+01,-5.795101111055721077e+01,4.788523561955417840e-01
1.090405723843384500e+01,4.848484848484848442e+01,-5.913892090630827880e+01,2.536980131289273688e-01
1.394160526488544605e+01,4.848484848484848442e+01,-6.009868812419719575e+01,-2.963661708565266169e-03
1.745948185334398772e+01,4.848484848484848442e+01,-6.079189097621334525e+01,-2.841134085755791516e-01
2.143365174651225757e+01,4.848484848484848442e+01,-6.118776245383449464e+01,-5.818240274495742881e-01
2.583467767719820785e+01,4.848484848484848442e+01,-6.126657512327675903e+01,-8.878285931615461646e-01
3.063009706002227261e+01,4.848484848484848442e+01,-6.102047095308233793e+01,-1.194008697129444574e+00
3.577039701969370356e+01,4.848484848484848442e+01,-6.040767339879212017e+01,-1.491826420884414306e+00
4.120259622867459370e+01,4.848484848484848442e+01,-5.940914124791881079e+01,-1.773764716438366751e+00
4.687766705052733585e+01,4.848484848484848442e+01,-5.803823478333914210e+01,-2.033880896816229633e+00
5.274736876769494387e+01,4.848484848484848442e+01,-5.632436300951891184e+01,-2.267603477013630631e+00
5.876451474222854898e+01,4.848484848484848442e+01,-5.431288450613929086e+01,-2.471722890125011673e+00
6.488245173803571220e+01,4.848484848484848442e+01,-5.206468431035051481e+01,-2.644308033623397947e+00
7.078060387483739646e+01,4.848484848484848442e+01,-4.906340869728721543e+01,-2.778712814485399196e+00
7.693514057455887212e+01,4.848484848484848442e+01,-4.651772579752132231e+01,-2.888101842275309750e+00
8.305134226972579370e+01,4.848484848484848442e+01,-4.399919654037246630e+01,-2.966949307699289662e+00
8.905796707848877247e+01,4.848484848484848442e+01,-4.162173379659778050e+01,-3.017118234593078707e+00
9.484521160397756034e+01,4.848484848484848442e+01,-3.952122630193162678e+01,-3.041433781070114861e+00
1.004186021390326147e+02,4.848484848484848442e+01,-3.780552584488721379e+01,-3.043916863339638290e+00
1.057843860570293089e+02,4.848484848484848442e+01,-3.650049760874240690e+01,-3.028078221294923544e+00
1.109183959526464918e+02,4.848484848484848442e+01,-3.567491816121579973e+01,-2.997204074575857469e+00
1.167162827913200687e+02,4.848484848484848442e+01,-3.538621166910428428e+01,-2.945044278548087924e+00
1.235792787169760061e+02,4.848484848484848442e+01,-3.528307269846916228e+01,-2.861638759173557922e+00
1.307838438588397878e+02,4.848484848484848442e+01,-3.520136916543826544e+01,-2.751498661336741591e+00
1.380308680964182884e+02,4.848484848484848442e+01,-3.513777410921061062e+01,-2.620303497440072071e+00
1.453009902273135481e+02,4.848484848484848442e+01,-3.509661955211315387e+01,-2.471132823767096642e+00
1.525745634234887405e+02,4.848484848484848442e+01,-3.508126119053973468e+01,-2.307317472103552092e+00
1.598317164205270728e+02,4.848484848484848442e+01,-3.509406559372841627e+01,-2.132361199188327561e+00
1.670524174298799380e+02,4.848484848484848442e+01,-3.513642588507657649e+01,-1.949858637960622421e+00
1.742165392653912477e+02,4.848484848484848442e+01,-3.520880331950858988e+01,-1.763411646995150406e+00
1.813039244567996207e+02,4.848484848484848442e+01,-3.531079132947411381e+01,-1.576546239357499157e+00
1.882944494623673961e+02,4.848484848484848442e+01,-3.544119802973062860e+01,-1.392632277290460241e+00
1.951680874534082761e+02,4.848484848484848442e+01,-3.559814284096873394e+01,-1.214808050141226392e+00
2.018344269474724513e+02,4.848484848484848442e+01,-3.625730045032930349e+01,-1.047349807575765901e+00
2.084208206215961070e+02,4.848484848484848442e+01,-3.639683512940358412e+01,-8.896822106634576510e-01
2.148320218139031681e+02,4.848484848484848442e+01,-3.655733313149140429e+01,-7.454712516811644596e-01
2.210487291171413347e+02,4.848484848484848442e+01,-3.673610310225429743e+01,-6.163513012733820018e-01
2.270520462052701589e+02,4.848484848484848442e+01,-3.693011047269268943e+01,-5.034815453072549740e-01
2.328235514059230695e+02,4.848484848484848442e+01,-3.713607290934444194e+01,-4.075326708722211144e-01
2.383453664219360064e+02,4.848484848484848442e+01,-3.735055307843615680e+01,-3.286874711460340270e-01
2.436002244563996442e+02,4.848484848484848442e+01,-3.757004604752640375e+01,-2.666553696977750354e-01
2.485715379888288226e+02,4.848484848484848442e+01,-3.779105910287419334e+01,-2.207004660976597532e-01
2.532434663807741515e+02,4.848484848484848442e+01,-3.801018228114050146e+01,-1.896823114910013153e-01
2.576009833658371235e+02,4.848484848484848442e+01,-3.822414847200615640e+01,-1.721082434392501859e-01
2.616299443139062646e+02,4.848484848484848442e+01,-3.842988251555720325e+01,-1.661957525047581263e-01
2.653171529676872638e+02,4.848484848484848442e+01,-3.862453926758848866e+01,-1.699430281594617176e-01
2.686504271480590091e+02,4.848484848484848442e+01,-3.880553111224435270e+01,-1.812055489546492704e-01
2.716186627306109358e+02,4.848484848484848442e+01,-3.897054584276570921e+01,-1.977763526092168878e-01
2.742118950251757497e+02,4.848484848484848442e+01,-3.911755618963946546e+01,-2.174674571633013476e-01
2.762528627110102661e+02,4.848484848484848442e+01,-3.996426477060657589e+01,-2.366631248724643810e-01
2.779250056672502751e+02,4.848484848484848442e+01,-4.068245136885678903e+01,-2.547981284003527080e-01
2.792296372673935707e+02,4.848484848484848442e+01,-4.124539299607465637e+01,-2.704776431511918267e-01
2.801637027484197233e+02,4.848484848484848442e+01,-4.164983737030414090e+01,-2.825387577517368132e-01
2.807250169788544554e+02,4.848484848484848442e+01,-4.189344464700342030e+01,-2.901251985944562906e-01
2.809127832333766150e+02,4.848484848484848442e+01,-4.197492776776519463e+01,-2.927199601355622849e-01
3.459703766088001675e+00,5.656565656565657463e+01,-5.000000000000000000e+01,1.000000000000000000e+00
3.687475982758009252e+00,5.656565656565657463e+01,-4.826878955630202483e+01,9.667607332430280254e-01
4.272499193640634907e+00,5.656565656565657463e+01,-4.659471995873249739e+01,8.696245414207518509e-01
5.182017249338289666e+00,5.656565656565657463e+01,-4.497853958536297370e+01,7.159830850034051286e-01
6.388412077908469655e+00,5.656565656565657463e+01,-4.341377874797333902e+01,5.129980396126698761e-01
7.870966425616256146e+00,5.656565656565657463e+01,-4.188703859719733913e+01,2.671005909880359019e-01
9.617034654391924064e+00,5.656565656565657463e+01,-4.037809186436008702e+01,-1.628170590199724821e-02
1.162235445901215947e+01,5.656565656565657463e+01,-3.885983080430535352e+01,-3.327385895246495195e-01
1.389029830150448142e+01,5.656565656565657463e+01,-3.729825894652252316e+01,-6.786345538850686587e-01
1.643005288291068666e+01,5.656565656565657463e+01,-3.565285080642848214e+01,-1.050664223938869046e+00
1.925399431342101408e+01,5.656565656565657463e+01,-3.387762436504854691e+01,-1.445313245264004065e+00
2.237530519705494569e+01,5.656565656565657463e+01,-3.192485207905045286e+01,-1.858437523165366700e+00
2.582184151692373675e+01,5.656565656565657463e+01,-2.979537145226828443e+01,-2.287066159120767495e+00
2.962266440813632329e+01,5.656565656565657463e+01,-2.748616531368287497e+01,-2.727013221921630315e+00
3.380065559846748613e+01,5.656565656565657463e+01,-2.498456431330346561e+01,-3.171967523322402727e+00
3.837562190796215589e+01,5.656565656565657463e+01,-2.228800219553366446e+01,-3.614100044183007565e+00
4.336400915829210589e+01,5.656565656565657463e+01,-1.940688370270652285e+01,-4.044216836130820170e+00
4.877941439565061188e+01,5.656565656565657463e+01,-1.636703703169052204e+01,-4.452046234905575162e+00
5.490412726859340609e+01,5.656565656565657463e+01,-1.380344654890662071e+01,-4.843334878536001753e+00
